claim,label,language,translated_claim,output,final_answer,correct,inconclusive
„Poslanici imaju zamrznute plate poslednjih šest godina.“,true,sr,"""The deputies have had frozen salaries for the last six years.""",Final Answer: True,true,True,False
"„Prvi put posle šest godina, posle 2006. godine, budžet je ponovo usvojen u oktobru.“",true,sr,"""For the first time in six years, after 2006, the budget was once again adopted in October.""",Final Answer: False,false,False,False
Polski rząd jako pierwszy w Europie zamknął granice,false,pl,'The Polish government was the first in Europe to close its borders.',Final Answer: Mostly True,mostly true,False,False
"„Evropska komisija je napisala pozitivan izveštaj o Srbiji, sa reformskim idejama i menijem za sledeću godinu.",mostly false,sr,"""The European Commission has written a positive report on Serbia, with reform ideas and a menu for the next year.""",Final Answer: Mostly True,mostly true,False,False
Polacy płacą za gaz więcej niż ktokolwiek w tej części świata.,false,pl,'Poles pay more for gas than anyone else in this part of the world.',Final Answer: Mostly True,mostly true,False,False
"Czyli to oznacza przyrost rzędu 20 paru tysięcy, prawie 30 tys. [dzieci] rocznie [dzięki programowi Rodzina 500 plus, szacowany przez Min. Rodziny], czyli to oznacza, no nawet nie dziesięcioprocentowy wzrost (…).",true,pl,"""So this means an increase of around 20-some thousand, almost 30 thousand [children] per year [thanks to the Family 500 Plus program, estimated by the Ministry of Family], which means, well, not even a ten percent increase (...).""",Final Answer: Half True,half true,False,False
Правительство Казахстана запретило свободную покупку валюты,half true,ru,The government of Kazakhstan has banned the free purchase of currency.,Final Answer: False,false,False,False
"ВОЗ признала, что бессимптомные носители не заразны, и по сути обесценила карантин",half true,ru,"'The WHO has recognized that asymptomatic carriers are not contagious, effectively devaluing quarantine.'",Final Answer: Mostly False,mostly false,False,False
"Mamy coraz więcej dostaw gazu skroplonego do Polski przez terminal LNG w Świnoujściu. Ogromnie wzrosła możliwość tych dostaw. Początkowo to było 8,5 mld m3 gazu, dzisiaj to jest już w sumie do tej pory 23 mld.",false,pl,"'We are receiving an increasing amount of liquefied gas deliveries to Poland through the LNG terminal in Świnoujście. The capacity for these deliveries has greatly increased. Initially, it was 8.5 billion cubic meters of gas, and today it has reached a total of 23 billion so far.'",Final Answer: Mostly True,mostly true,False,False
"„Nacrtom Zakona o besplatnoj pravnoj pomoći, koji bi uskoro trebalo da se nađe pred poslanicima proširen je krug korisnika koji će imati pravo na besplatnu pravnu pomoć, među kojima su deca, žrtve porodičnog nasilja, torture, trgovine ljudima i drugi.“",mostly false,sr,"""The draft Law on Free Legal Aid, which is soon to be presented to the lawmakers, expands the circle of users who will have the right to free legal aid, including children, victims of domestic violence, torture, human trafficking, and others.""",Final Answer: True,true,False,False
"To był nowy samochód, wyprodukowany w 2016 roku.",true,pl,"It was a new car, produced in 2016.",Final Answer: True,true,True,False
"“Jagodina je jedan od tri grada u Srbiji koji je prošle godine imao suficit 30 miliona evra. Punimo budžet Srbije i da imamo u svakom gradu naš program, danas bi bilo suficita u budžetu republike Srbije, i plate i penzije bi bile veće”.",half true,sr,"""Jagodina is one of three cities in Serbia that had a surplus of 30 million euros last year. We are filling the budget of Serbia, and if we had our program in every city, there would be a surplus in the budget of the Republic of Serbia today, and salaries and pensions would be higher.""",Final Answer: Half True,half true,True,False
"„Od preko 1.000 sudija koje nisu prošle reizbor, u Srpsku naprednu stranku se učlanilo oko 650.“",mostly false,sr,"""Of over 1,000 judges who did not pass the re-election, about 650 joined the Serbian Progressive Party.""",Final Answer: False,false,False,False
"Jak rozumiem, chodzi pani o wyrok Trybunału Konstytucyjnego, który wzbudza ostatnio tyle emocji i dyskusji. To zależy od Rządowego Centrum Legislacji, które publikuje wyroki. (…) Ja powtórzę, to nie premier publikuje ten wyrok.",half true,pl,"""As I understand it, you are referring to the ruling of the Constitutional Tribunal, which has recently sparked so much emotion and discussion. It depends on the Government Legislation Centre, which publishes the rulings. (…) I will repeat, it is not the Prime Minister who publishes this ruling.""",Final Answer: Mostly True,mostly true,False,False
"„Prema evropskim statistikama i podacima organizacije Evrostat, u 2009. godini Srbija je svrstana među zemlje sa najmanjim cenama hrane i pića, ali i među zemlje koje su najjeftinije za život.“",mostly false,sr,"""According to European statistics and data from the organization Eurostat, in 2009, Serbia was ranked among the countries with the lowest prices for food and beverages, as well as among the countries that are the cheapest to live in.""",Final Answer: Mostly True,mostly true,False,False
Pana partia [Platforma Obywatelska] buduje gazoport od 8 lat.,half true,pl,"'For eight years now, the party [Civic Platform] has been building a gas terminal.'",Final Answer: False,false,False,False
"„Dug Srbije je 80 procenata BDP, to znači da je Srbija visoko zadužena zemlja.“",mostly true,sr,"""Serbia's debt is 80 percent of GDP, which means that Serbia is a highly indebted country.""",Final Answer: Mostly True,mostly true,True,False
"Warto zwrócić uwagę, że 70% Polaków popiera te reformy, które chcieliśmy wdrażać.",half true,pl,"""It is worth noting that 70% of Poles support the reforms that we wanted to implement.""",Final Answer: Mostly True,mostly true,False,False
"GFK Polonia miała pani publikowane 6,5 proc. (poparcia dla J. Palikota), e-wybory 7,5 proc.,",false,pl,"'GFK Polonia had 6.5% support for J. Palikot, while e-wybory had 7.5%.'",Final Answer: Half True,half true,False,False
"„Srbija je u 2010. u SAD izvezla robu u vrednosti od 68 miliona dolara, dok je vrednost uvoza iz te zemlje bila 311 miliona dolara.“",mostly true,sr,"""In 2010, Serbia exported goods worth 68 million dollars to the USA, while the value of imports from that country was 311 million dollars.""",Final Answer: False,false,False,False
Круг реальных рынков сбыта и содержание поставок за время второй индустриально-инновационной пятилетки не изменились,true,ru,'The range of real sales markets and the content of supplies have not changed during the second industrial-innovative five-year plan.',Final Answer: False,false,False,False
"Jest ta sprawa pracowników delegowanych, fundamentalna z punktu widzenia polskich interesów. Przypominam, że jedenaście parlamentów krajowych dało w tej sprawie Komisji Europejskiej żółtą kartkę.",true,pl,"'This is the issue of posted workers, fundamental from the perspective of Polish interests. I remind you that eleven national parliaments have given the European Commission a yellow card on this matter.'",Final Answer: Mostly True,mostly true,False,False
"“Dozvola za gondolu nije ni u jednom trenutku izdata. Ona samim tim nije ni mogla biti osporena. Ono čime se sud bavio su pripremni radovi, koji se odnose na arheološka ispitivanja.“",false,sr,"""The gondola permit was never issued at any point. Therefore, it could not have been contested. What the court dealt with were the preparatory works related to archaeological investigations.""",Final Answer: True,true,False,False
Коронавирус SARS-CoV-2 поражает преимущественно людей со II группой крови,half true,ru,'The SARS-CoV-2 coronavirus primarily affects people with blood type II.',Final Answer: False,false,False,False
„Stavovi državnog sekretara Ministarstva finansija Slobodana Ilića u vezi otvaranja pogona fabrike ‘Gorenje’ u Zaječaru neće poremetiti dobre i stabilne odnose G17 plus i DS u koaliciji.“,mostly false,sr,"""The positions of the State Secretary of the Ministry of Finance, Slobodan Ilić, regarding the opening of the 'Gorenje' factory in Zaječar will not disrupt the good and stable relations between G17 plus and DS in the coalition.""",Final Answer: Mostly True,mostly true,False,False
„Oni (Salford) imaju monopol i tvrdim da drže 60 odsto srpskog tržišta.“,mostly true,sr,"""They (Salford) have a monopoly and I assert that they hold 60 percent of the Serbian market.""",Final Answer: Mostly False,mostly false,False,False
"Немецкие врачи обнаружили, что COVID-19 это НЕ ВИРУС, а БАКТЕРИЯ, вызывающая смерть",half true,ru,"German doctors have discovered that COVID-19 is NOT a virus, but a BACTERIA that causes death.",Final Answer: False,false,False,False
Китайский премьер молится в мечети,false,ru,The Chinese Premier prays in a mosque.,Final Answer: False,false,True,False
"На конец августа заявки на получение пособия по потере дохода подало 2,6 миллиона казахстанцев.",true,ru,"""By the end of August, 2.6 million Kazakhstanis had applied for income loss benefits.""",Final Answer: True,true,True,False
"„Pokrenuli smo veoma težak, ali odlučan program reformi sa MMF-om. Uspeli smo da postignemo izvanredne rezultate. Naš budžetski deficit je u 2014. iznosio oko 6,2 odsto BDP-a, dok smo u 2018. godini imali fiskalni suficit od 0,6 odsto. Treću godinu zaredom smo ostvarili suficit. Javni dug je u 2014. godini iznosio oko 70 odsto BDP-a, sada iznosi 50,6 odsto.“",mostly true,sr,"""We launched a very difficult but determined reform program with the IMF. We have managed to achieve outstanding results. Our budget deficit in 2014 was about 6.2 percent of GDP, while in 2018 we had a fiscal surplus of 0.6 percent. We have achieved a surplus for the third consecutive year. Public debt was about 70 percent of GDP in 2014, and now it stands at 50.6 percent.""",Final Answer: Mostly True,mostly true,True,False
Andrzej Duda od czerwca ubiegłego roku nie złożył żadnej ustawy do Sejmu.,true,pl,'Andrzej Duda has not submitted any bills to the Sejm since June of last year.',Final Answer: True,true,True,False
„Građevinska industrija posle dužeg vremena polako izlazi iz krize.“,half true,sr,"""The construction industry is slowly emerging from the crisis after a long time.""",Final Answer: Mostly True,mostly true,False,False
.وزيرة الصحة وضعت نفسها ابتداء من يوم 20 مايو/أيار الجاري في إجراءات عزل نفسها منزلياً، نتيجة الاشتباه في إصابتها بفايروس كورونا المستجد,false,pl,"""The Minister of Health has placed herself in self-isolation at home starting from May 20 of this year, due to suspicion of being infected with the novel coronavirus.""",Final Answer: False,false,True,False
"Во многих странах (Великобритания, Германия, Италия, Нидерландах) вообще есть система раздачи легких наркотиков в специальных места",false,ru,"""In many countries (the United Kingdom, Germany, Italy, the Netherlands), there is a system for distributing soft drugs in special places.""",Final Answer: Mostly True,mostly true,False,False
"Группа международных ученых пришла к выводу, что содержащийся в водорослях гепарин способен блокировать коронавирус SARS-COV-2. Оказалось, что гепарин по способности блокировать SARS-COV-2 превосходит множество противовирусных препаратов, в том числе ""Ремдесивир""",half true,ru,"'A group of international scientists has concluded that the heparin found in algae is capable of blocking the SARS-CoV-2 coronavirus. It turned out that heparin surpasses many antiviral drugs, including ""Remdesivir,"" in its ability to block SARS-CoV-2.'",Final Answer: Half True,half true,True,False
"Pieniądze, które przeznaczamy na dotowanie kopalni - 10 miliardów każdego roku.",false,pl,'The money we allocate for subsidizing mines - 10 billion each year.',Final Answer: Half True,half true,False,False
"„Vlada, kao ključni politički organ koji bi trebalo da vodi politiku države, ne vodi spoljnu politiku, već je uslužna delatnost kabineta predsednika Republike.“",mostly true,sr,"""The government, as the key political body that should lead the state's policy, does not conduct foreign policy, but rather serves as a service activity for the cabinet of the President of the Republic.""",Final Answer: Mostly False,mostly false,False,False
"„Nije tačno da je gorivo u Srbiji najskuplje u šta sam se ovih dana i lično uverio putujući kroz Hrvatsku, Sloveniju i Italiju.“",mostly false,sr,"""It is not true that fuel in Serbia is the most expensive, as I personally confirmed while traveling through Croatia, Slovenia, and Italy these days.""",Final Answer: Mostly False,mostly false,True,False
"„Sporazum će značiti povoljnije uslove isporuke ruskog gasa Srbiji i nižu cenu od najmanje 12 odsto, jer je moguće da prilikom potpisivanja bude dobijen i dodatni popust.“",true,sr,"""The agreement will mean more favorable delivery conditions for Russian gas to Serbia and a price reduction of at least 12 percent, as it is possible that an additional discount will be obtained at the time of signing.""",Final Answer: Mostly True,mostly true,False,False
"У двух китайских врачей, заболевших коронавирусом изменился цвет лица",true,ru,"""Two Chinese doctors who contracted coronavirus experienced a change in skin color.""",Final Answer: False,false,False,False
„Izdato je 23 odsto više građevinskih dozvola avgusta ove godine u odnosu na avgust prošle godine.“,true,sr,"""23 percent more building permits were issued in August of this year compared to August of last year.""",Final Answer: Half True,half true,False,False
"„Ako uporedite sadašnji sastav ministara sa brojem članova Vlade od 2000, pa i pre toga, videćete da ovaj kabinet nije glomazan.“",half true,sr,"""If you compare the current composition of the ministers with the number of government members from 2000 and even before that, you will see that this cabinet is not bulky.""",Final Answer: Half True,half true,True,False
"Na milion mieszkańców w Hiszpanii zmarło 630 osób (...), a w Polsce 65 (na COVID-19 - przyp. Demagog).",true,pl,"'In Spain, 630 people died per million residents (...), while in Poland, 65 (from COVID-19 - note by Demagog).'",Final Answer: Mostly False,mostly false,False,False
41% бизнеса Казахстана испытывает большие финансовые проблемы,half true,ru,'41% of businesses in Kazakhstan are experiencing significant financial problems.',Final Answer: Half True,half true,True,False
Dzisiaj mamy coraz więcej samobójstw w szkołach.,half true,pl,'Today we have more and more suicides in schools.',Final Answer: Mostly True,mostly true,False,False
"Одним из главный торговных партнёров Казахстана по СНГ является Республика Узбекистан, объем товарооборота с которой по итогам прошлого года превысил 2,7 млрд долларов США.",mostly true,ru,"""One of Kazakhstan's main trading partners in the CIS is the Republic of Uzbekistan, with which the trade turnover exceeded 2.7 billion US dollars by the end of last year.""",Final Answer: True,true,False,False
Образовывать феминитивы в русском нужно с помощью аффикса –к,half true,ru,"""Feminine forms in Russian should be formed using the suffix -k.""",Final Answer: False,false,False,False
"O ile Niemcy są naszym największym partnerem handlowym, to Wielka Brytania jest naszym drugim partnerem handlowym w kolejności.",true,pl,"""As far as Germany is our largest trading partner, the United Kingdom is our second trading partner in order.""",Final Answer: Mostly True,mostly true,False,False
"Вирус кори после прививки на протяжении многих дней можно обнаружить в крови, моче и дыхательных путях привитого ребенка",half true,ru,"'The measles virus can be detected in the blood, urine, and respiratory tract of a vaccinated child for many days after vaccination.'",Final Answer: Mostly True,mostly true,False,False
"„To govori i o većem međusobnom poverenju, rastu naše nacionalne avio-kompanije i aerodroma, ali i bezbednosnim uslovima i svemu što je Srbija postigla, jer ne može svako da leti za SAD, kao što ni mi nismo mogli 25 godina.“",mostly false,sr,"""This also speaks to greater mutual trust, the growth of our national airline and airports, as well as security conditions and everything that Serbia has achieved, because not everyone can fly to the USA, just as we could not for 25 years.""",Final Answer: Mostly True,mostly true,False,False
"В первом полугодии 2020 года МСБ нарастил микрокредитный портфель на 850%. При этом выросла и просроченная задолженность на 238% по основному долгу или начисленному вознаграждению, в том числе. У физических лиц рост микрокредитов составил порядка 145%, просроченная задолженность выросла на 332%.",mostly true,ru,"""In the first half of 2020, the microfinance sector increased its microcredit portfolio by 850%. At the same time, overdue debt also grew by 238% on the principal amount or accrued interest, including. For individuals, the growth of microcredits was about 145%, while overdue debt increased by 332%.""",Final Answer: False,false,False,False
„Nije tačno da će mnogi uređaji poskupeti dvadeset odsto zbog ekoloških taksi. Tačno je da je ekološka taksa samo nekoliko procenata u odnosu na cenu.“,true,sr,"""It is not true that many devices will become twenty percent more expensive due to environmental taxes. It is true that the environmental tax is only a few percent in relation to the price.""",Final Answer: Mostly False,mostly false,False,False
"Eutanazja to jest chyba w dwóch krajach w ogóle Unii Europejskiej, dwóch albo trzech krajach.",true,pl,"""Euthanasia is probably legal in only two or three countries in the entire European Union.""",Final Answer: Mostly False,mostly false,False,False
"...согласно данным научной статистики, в целом каждый наркоман втягивает в среднем от 5 до 17 человек в потребление наркотиков...",half true,ru,"'According to scientific statistics, on average, each drug addict involves between 5 to 17 people in drug use.'",Final Answer: Half True,half true,True,False
"Przykład – zamknięcie szkół kiedy było 30 kilka przypadków stwierdzonych koronawirusa w Polsce. We Francji zamknięto szkoły wtedy, kiedy było 2000 stwierdzonych przypadków.",true,pl,"'Example – the closure of schools when there were about 30 confirmed cases of coronavirus in Poland. In France, schools were closed when there were 2000 confirmed cases.'",Final Answer: Mostly True,mostly true,False,False
„Kada god dođe može samo da se uveri da mi sve radimo kako bi došli do krajnjeg cilja.“,mostly true,sr,"""Whenever he comes, he can only be assured that we are doing everything to reach our ultimate goal.""",Final Answer: Half True,half true,False,False
Grande parte da mídia achava que ele [Cesare Battisti] era um pobre coitado,half true,sr,'A large part of the media thought he [Cesare Battisti] was a poor unfortunate.',Final Answer: Mostly False,mostly false,False,False
Самый цитируемый в мире научный журнал (по данным 2019 Journal Citation Reports) в области иммунологии The Journal of Immunology опубликовал статью «Понимание сущности механизма действия высокоразбавленных биологических препаратов» о механизме действия отечественного «Эргоферона».,half true,ru,"'The most cited scientific journal in the world (according to the 2019 Journal Citation Reports) in the field of immunology, The Journal of Immunology, published an article titled ""Understanding the Essence of the Mechanism of Action of Highly Diluted Biological Preparations"" about the mechanism of action of the domestic ""Ergoferon"".'",Final Answer: False,false,False,False
"„Ako se pogledaju oni uslovi koji su bili postavljeni, Akcioni plan praktično je u potpunosti ispunjen.“",mostly true,sr,"""If we look at the conditions that were set, the Action Plan has practically been fully fulfilled.""",Final Answer: Half True,half true,False,False
"“Ne možete da smenite (članove REM-a), imate član 16, mislim da je stav 2. Vrlo izričito se kaže ovako, da neophodno je pribaviti mišljenje svih članova Saveta, pa tek onda možete da eventualno pristupite razrešenju. Zaista mislite da njih šest koji su tamo, da će oni sami sebe da nagrde i da kažu ‘Smenite nas sve’?”",mostly true,sr,"""You cannot dismiss (the members of the REM), you have Article 16, I believe it is paragraph 2. It clearly states that it is necessary to obtain the opinion of all members of the Council, and only then can you possibly proceed to their removal. Do you really think that the six of them who are there will harm themselves and say 'Dismiss us all'?""",Final Answer: Mostly True,mostly true,True,False
"„Bez naše koalicije neće biti ni nove Vlade, osim ako demokrate i naprednjaci ne formiraju većinu.“",true,sr,"""Without our coalition, there will be no new government, unless the democrats and progressives form a majority.""",Final Answer: Half True,half true,False,False
"Proponujemy powszechną opłatę na utrzymywanie mediów publicznych, dwa razy niższą niż abonament.*",false,pl,"'We propose a universal fee for maintaining public media, which is half the amount of the subscription.'",Final Answer: Half True,half true,False,False
"Холдинг «Байтерек», который объединяет государственные институты поддержки бизнеса, отчитался за прошлый год о чистой прибыли 40 миллиардов тенге",true,ru,"""The holding 'Baiterek', which unites state institutions for business support, reported a net profit of 40 billion tenge for the past year.""",Final Answer: True,true,True,False
Церетели построит 193-метровый памятник Назарбаеву,false,ru,'Tsereteli will build a 193-meter monument to Nazarbayev.',Final Answer: False,false,True,False
Три случая заболевания коронавирусом в Казахстане,true,ru,'Three cases of coronavirus infection in Kazakhstan.',Final Answer: False,false,False,False
"Pamiętam expose Tuska z 2011 r. Mówił wtedy, że nie będzie klękał przed biskupami, że zlikwiduje fundusz kościelny.",half true,pl,'I remember Tusk's exposé from 2011. He said then that he would not kneel before the bishops and that he would abolish the church fund.',Final Answer: False,false,False,False
"Вакцина от COVID-19 будет вводится людям не пройдя никакой проверки и никакого тестирования. Чтобы апробировать вакцину от COVID-19 понадобится несколько десятков лет. После этого мы можем сказать насколько она опасна или нет, и о ее побочных эффектах/",false,ru,"""The COVID-19 vaccine will be administered to people without undergoing any testing or verification. It will take several decades to evaluate the vaccine for COVID-19. Only after that can we determine how dangerous it is or not, and its side effects.""",Final Answer: False,false,True,False
Większość SLD głosowało za podniesieniem wieku emerytalnego.,false,pl,'The majority of SLD voted in favor of raising the retirement age.',Final Answer: False,false,True,False
„Od 1910. do 2013. imali smo svake godine dramatičan pad stočarske proizvodnje. Došli smo na nivo ispod 1910. godine.“,mostly true,sr,"""From 1910 to 2013, we experienced a dramatic decline in livestock production every year. We have fallen to a level below that of 1910.""",Final Answer: False,false,False,False
„Neće biti izbornog duela između Tadića i Đilasa.“,true,sr,"""There will be no electoral duel between Tadić and Đilas.""",Final Answer: True,true,True,False
"„Zakon je prekršen! Dvadesetčetiri hiljade i nešto zaposlenih i bivših zaposlenih nije dobilo akcije, i četiri miliona osam stotina hiljada građana nije dobilo akcije.“",true,sr,"""The law has been violated! Twenty-four thousand and some employees and former employees did not receive shares, and four million eight hundred thousand citizens did not receive shares.""",Final Answer: True,true,True,False
"„Interesantno je da su nam se plate izjednačile sa majem prošle godine. Razlika je u dve stotine dinara. Bez obzira na to što su plate u javnom sektoru niže, plate u privatnom sektoru su dostigle značajno viši nivo i izjednačili smo se sa prošlom godinom, to su podaci koji govore da smo napravili veliki rezultat.“",true,sr,"""It is interesting that our salaries have equalized with those from May of last year. The difference is two hundred dinars. Regardless of the fact that salaries in the public sector are lower, salaries in the private sector have reached a significantly higher level, and we have matched last year's figures; these are data that indicate we have achieved a great result.""",Final Answer: Half True,half true,False,False
"„Telekom u svom programu daje i kanal N1. Tako da onaj ko ima Telekomov program, odnosno koristi Telekom kao distributera, apsolutno može da gleda televiziju N1.”",mostly false,sr,"""Telekom includes the N1 channel in its program. Therefore, anyone who has Telekom's program, or uses Telekom as a distributor, can absolutely watch N1 television.""",Final Answer: True,true,False,False
„Mom nasledniku dostavio sam finansijski izveštaj o stanju finansija u gradu… na gradskim računima trenutno ima blizu šest milijardi dinara.“,true,sr,"""I have delivered the financial report on the state of finances in the city to the successor... there are currently nearly six billion dinars in the city accounts.""",Final Answer: Half True,half true,False,False
"W 2010 r. decyzją prezydenta Obamy i NATO przyjęto tak zwane plany ewentualnościowe, dla Polski i Litwy, Łotwy, Estonii, gdzie bardzo precyzyjnie opisano, jak NATO, czyli też Polska będą broniły tych terytoriów.",true,pl,"""In 2010, by the decision of President Obama and NATO, so-called contingency plans were adopted for Poland and Lithuania, Latvia, and Estonia, which precisely described how NATO, including Poland, would defend these territories.""",Final Answer: Mostly True,mostly true,False,False
„Sramota je da u najbogatijem parčetu zemlje Srbije živi najveći broj korisnika socijalne pomoći i niko nije ponosan na takvu Vojvodinu.“,half true,sr,"""It is a shame that in the richest piece of land in Serbia, the largest number of social assistance recipients live, and no one is proud of such Vojvodina.""",Final Answer: Mostly True,mostly true,False,False
"„Uručiću gospodinu Fileu i odgovore na upitnik koji oni nama još nisu poslali. Jednostavno, na taj način ćemo skratiti za nekoliko meseci od momenta kada zvanično dobijemo taj upitnik vreme koje nam treba da odgovorimo na njega.“",half true,sr,"""I will hand over to Mr. File the responses to the questionnaire that they have not yet sent us. Simply put, this way we will shorten the time we need to respond to it by a few months from the moment we officially receive that questionnaire.""",Final Answer: Mostly True,mostly true,False,False
"“Deficit opšte države drastično je ispod onoga kakav deficit imaju najznačnije zemlje EU, izuzev Nemačke koja izuzetno posluje i sa kojom ne možemo da se poredimo. Jedna Francuska ima dva i po puta veci deficit od Srbije. “",half true,sr,"""The general government deficit is drastically below that of the most significant EU countries, except for Germany, which operates exceptionally and with which we cannot compare ourselves. France has a deficit two and a half times larger than Serbia.""","To evaluate the claim, we need to consider the general government deficit of Serbia in comparison to other significant EU countries, particularly France and Germany. 

1. **General Government Deficit**: The claim states that Serbia's deficit is drastically below that of most significant EU countries, except for Germany. This would require current data on the deficits of these countries to verify.

2. **Comparison with Germany**: The claim suggests that Germany operates exceptionally, implying that its deficit is not a fair comparison for Serbia. This is a subjective statement but can be considered reasonable given Germany's strong economic position.

3. **Comparison with France**: The claim asserts that France's deficit is two and a half times larger than Serbia's. This would need to be verified with specific figures from recent fiscal reports.

Without access to the most current data, I cannot definitively confirm the accuracy of the specific figures mentioned. However, if the general trend holds that Serbia has a lower deficit than France and that Germany's situation is indeed exceptional, the claim could be considered mostly true.

Final Answer: Mostly True",mostly true,False,False
Očekujem da ćemo sledeće godine imati najveću stopu ekonomskog rasta u regionu.,mostly true,sr,"""I expect that next year we will have the highest economic growth rate in the region.""",Final Answer: Half True,half true,False,False
"Zasiłki rodzinne zostały zwiększone za 8 lat Platformy o 9 złotych. Wiem, co mówię, o 9 złotych, proszę pana.",false,pl,"""Family benefits were increased by 9 zlotys during the 8 years of the Platform. I know what I'm talking about, by 9 zlotys, sir.""",Final Answer: False,false,True,False
"“Mi smo samo budžet Filmskog centra Srbije povećali, on je ove godine 50 puta veći nego pre šest godina. Dakle, nikada više nismo davali novca za domaću kinematografiju.“",mostly true,sr,"""We have only increased the budget of the Film Center of Serbia; it is 50 times larger this year than it was six years ago. Therefore, we have never given more money to domestic cinema.""",Final Answer: True,true,False,False
(...) geriatrów (...) jest jedynie 436 w naszym kraju.,false,pl,'(...) there are only 436 geriatricians in our country.',Final Answer: Half True,half true,False,False
„Srbija će reformom penzionog sistema do 2020. godine uštedeti oko 70 milijardi dinara.“,mostly false,sr,"""Serbia will save about 70 billion dinars through pension system reform by 2020.""",Final Answer: True,true,False,False
"W Niemczech, gdy rosła konsumpcja piwa przez lata ciągnęła za tym produkcję chmielu. W Polsce ma pan dwudziestokrotny wzrost spożycia piwa i spadek produkcji chmielu.",false,pl,"'In Germany, as beer consumption increased over the years, it drove the production of hops. In Poland, you have a twentyfold increase in beer consumption and a decrease in hop production.'",Final Answer: Mostly True,mostly true,False,False
"Mamy siódmy rok z siedmioletniej perspektywy, a wydanych mamy niespełna 46%, z 60 miliardów 27 zaledwie trafiło na konta rolników, a w działaniach modernizacja gospodarstw rolnych jest jeszcze gorzej, bo niespełna 1/3.",true,pl,"'We are in the seventh year of a seven-year perspective, and we have released barely 46%, with only 27 out of 60 billion reaching the accounts of farmers, and in the actions for the modernization of farms, it is even worse, as barely 1/3 has been utilized.'",Final Answer: Mostly True,mostly true,False,False
"„Stepen pokrivenosti uvoza izvozom je nedovoljan, 58 odsto, ali u ovom veku to je najviši stepen, koji je Srbija imala.“",true,sr,"""The level of coverage of imports by exports is insufficient, at 58 percent, but this is the highest level that Serbia has had in this century.""",Final Answer: Mostly True,mostly true,False,False
„(…) możemy zapewnić około 100 euro na osobę miesięcznie. W Belgii jest to 60 euro dziennie.” / ‘(…) we can provide about €100 per month per person. In Belgium it’s €60 a day.’,false,pl,‘(…) we can provide about €100 per month per person. In Belgium it’s €60 a day.’,Final Answer: Half True,half true,False,False
"За неисполнение нижеперечисленных обязанностей родителей могут лишить родительских прав: Нельзя оставлять детей одних без присмотра до 12 лет. Ребенок сам не может вернуться со школы и сходить за хлебом? Родители должны не допускать просмотр, чтение и распространение материалов, содержащих порнографию, насилие, экстремизм и терроризм. А как же быть с порно, которое включили в ZOOM во время уроков? То есть государство не блокирует интернет-ресурсы на территории Казахстана, а родители как-то должны заблокировать!? Обеспечить соблюдение их детьми требования, установленного внутреннего распорядка организации и Уставом организации образования. А если иногда опаздываем в школу, то можно готовить ребенка в детдом? Выполнять иные обязанности, предусмотренные законодательством РК.",half true,ru,"""Parents can be deprived of parental rights for failing to fulfill the following obligations: Children cannot be left unsupervised until the age of 12. Can a child return from school and go buy bread by themselves? Parents must prevent the viewing, reading, and distribution of materials containing pornography, violence, extremism, and terrorism. What about the pornography that was shown on ZOOM during lessons? In other words, the state does not block internet resources in Kazakhstan, but parents somehow have to block them!? Ensure that their children comply with the requirements established by the internal regulations of the organization and the charter of the educational organization. If we are sometimes late for school, can we prepare the child for an orphanage? Fulfill other obligations provided for by the legislation of the Republic of Kazakhstan.""",Final Answer: Mostly True,mostly true,False,False
"„Ja sam predsednik Vlade Srbije, izabran možda ne uz najveći broj mandata, ali uz najveći broj glasova u savremenoj istoriji Srbije.“",true,sr,"""I am the Prime Minister of Serbia, elected perhaps not with the largest number of mandates, but with the largest number of votes in the modern history of Serbia.""",Final Answer: Mostly True,mostly true,False,False
У котов в Ухане обнаружили коронавирус,half true,ru,'Coronavirus was found in cats in Wuhan.',Final Answer: True,true,False,False
Zakończyliśmy budowę gazoportu,true,pl,"""We have completed the construction of the gas terminal.""",Final Answer: Half True,half true,False,False
"„U mojoj biografiji nikada nije bilo incidenata, nikada krivično nisam gonjen, a ispadoh najveći siledžija.“",mostly false,sr,"""In my biography, there have never been any incidents, I have never been prosecuted criminally, yet I turned out to be the biggest bully.""",Final Answer: Half True,half true,False,False
"Видео, снятое в селе Масанчи Кордайского района Жамбылской области Казахстана",true,ru,"'Video filmed in the village of Masanchi, Kordai District, Zhambyl Region, Kazakhstan.'",Final Answer: True,true,True,False
В Казахстане в среднем в год собирают около 300 тысяч тонн хлопка-сырца.,true,ru,"In Kazakhstan, an average of about 300 thousand tons of raw cotton is harvested per year.",Final Answer: Mostly False,mostly false,False,False
Четверо украинских военных скончались после введения американской вакцины от коронавируса,false,ru,'Four Ukrainian soldiers died after receiving the American coronavirus vaccine.',Final Answer: False,false,True,False
"„Zbog toga je država, u skladu sa odlukom Skupštine grada, odredila da se takve manifestacije (Parada ponosa) održavaju pred Palatom Srbije. To je centralno mesto u državi, to nije nikakva skrajnuta pozicija, niti poljana.“",mostly false,sr,"""For this reason, the state, in accordance with the decision of the City Assembly, has determined that such events (Pride Parade) will be held in front of the Palace of Serbia. This is a central location in the country; it is not some marginal position or a field.""",Final Answer: Mostly True,mostly true,False,False
